text,created_at,retweet_count,favorite_count,is_retweet
Nervous Nancy Pelosi is doing everything possible to destroy the Republican Party. Our Polls show that it is going to be just the oppidite. The Do Nothing Dems will lose many seats in 2020. They have a Death Wish led by a corrupt politician Adam Schiff!,10-29-2019 14:44:37,5374,20765,false
Consumer Confidence number very good. Housing sales in September up nicely. Economy Rocks!,10-29-2019 14:12:47,14244,64181,false
A great new book just out “The Plot Against the President. The True Story Of How Congressman Devin Nunez Uncovered the Biggest Political Scandal In U.S. History.” Shows very bad and corrupt people on the other side. Check it out!,10-29-2019 13:34:15,19579,71877,false
Just confirmed that Abu Bakr al-Baghdadi’s number one replacement has been terminated by American troops. Most likely would have taken the top spot - Now he is also Dead!,10-29-2019 13:29:44,52002,252377,false
95% Approval Rating in the Republican Party a record. Thank you!,10-29-2019 13:20:20,24791,146241,false
Supposedly according to the Corrupt Media the Ukraine call “concerned” today’s Never Trumper witness. Was he on the same call that I was? Can’t be possible! Please ask him to read the Transcript of the call. Witch Hunt!,10-29-2019 13:09:14,20603,81872,false
RT @IngrahamAngle: On Inauguration Day 2017 Team Trump has zero idea how many career staff working inside the Admin—WH State IC other a…,10-29-2019 12:49:28,14122,0,true
RT @IngrahamAngle: When the Left loses power their answer is always to limit speech.  Never works. https://t.co/RLVWZIC41d,10-29-2019 12:47:53,11244,0,true
How many more Never Trumpers will be allowed to testify about a perfectly appropriate phone call when all anyone has to do is READ THE TRANSCRIPT! I knew people were listening in on the call (why would I say something inappropriate?) which was fine with me but why so many?,10-29-2019 12:47:27,24745,108883,false
The Do Nothing Democrats are working hard to make everyone forget the Best Economy Ever the monumental weekend raid Tax Cuts the Rebuilding of our Military etc. The Impeachment Hoax is a disgrace. Read the transcript!,10-29-2019 12:25:01,17827,69905,false
Where’s the Whistleblower? Just read the Transcript everything else is made up garbage by Shifty Schiff and the Never Trumpers!,10-29-2019 12:19:23,18779,79207,false
RT @RepMarkMeadows: While Democrats continue to leak false narratives here’s what the actual witness interviews would show you: - No aid…,10-29-2019 11:59:06,16821,0,true
RT @RepAndyBiggsAZ: Democrats have undermined the fairness of this unauthorized impeachment inquisition of @POTUS @realDonaldTrump with the…,10-29-2019 11:58:54,7144,0,true
RT @Chief_Duggan: .@POTUS recognizing @theiacp Officer of the Year finalists for their heroism and  commitment to keeping our communities s…,10-29-2019 11:57:16,5098,0,true
RT @CongressmanHice: The ship has already sailed on having a fair and transparent process. @RepAdamSchiff poisoned the well on day one.Th…,10-29-2019 11:56:48,7565,0,true
RT @RepMarkMeadows: House Democrats now suddenly saying they'll vote on an impeachment resolution to “ensure transparency” is rich—consider…,10-29-2019 11:56:27,11843,0,true
"RT @RepDLamborn: Schiff-style impeachment: Dems hide testimony behind secure doors &amp; leak info vital to their false narrative driving the…,10-29-2019 11:55:48,8700,0,true"
RT @RepMattGaetz: Speaker Pelosi's announcement today acknowledges Adam Schiff’s free-wheeling impeachment inquiry is devoid of rules and l…,10-29-2019 11:55:10,14391,0,true
RT @RepDLesko: A live look at House Democrats trying to impeach President @realDonaldTrump. First Russia then obstruction now Ukraine. De…,10-29-2019 11:54:48,5695,0,true
RT @LindseyGrahamSC: A vote now is a bit like un-Ringing a bell as House Democrats have selectively leaked information in order to damage P…,10-29-2019 11:54:13,8654,0,true
RT @SteveScalise: Pelosi let Schiff hold secret hearings and leak misleading info to attack @realDonaldTrump for weeks. Now she wants a v…,10-29-2019 11:53:58,15093,0,true
RT @RepMarkMeadows: We’ve just learned House Democrats are moving the public impeachment hearings to the Intelligence Committee — taking it…,10-29-2019 11:53:42,17371,0,true
RT @RepDougCollins: Thank you @SpeakerPelosi for finally acknowledging the fact that you attempted to deceive the American people into th…,10-29-2019 11:53:08,16389,0,true
RT @RepAndyBiggsAZ: I’m happy that House Democrats finally decided to hold a vote to open up a formal impeachment inquisition of @POTUS @re…,10-29-2019 11:52:34,8514,0,true
RT @RepDougCollins: “Democrats counter that Republicans are complaining about process because they can’t address the substance. But process…,10-29-2019 11:51:30,7151,0,true
RT @RepLeeZeldin: Mark is 100% spot on here. Ukraine didn’t even know there was a hold on aid until just before it was released. Schiff may…,10-29-2019 11:50:30,8482,0,true
RT @RepLeeZeldin: Pelosi now says there will be a vote Thu to authorize their impeachment inquiry. This should include minority subpoena ri…,10-29-2019 11:50:03,7704,0,true
"RT @RepLeeZeldin: Schiff’s not a magician. Taylor’s 2nd 3rd &amp; 4th hand claims don’t become 1st hand just bc this slippery fella says so. A…,10-29-2019 11:50:01,7418,0,true"
A great book by a great guy. Get it now! https://t.co/hwFtbpbIO0,10-29-2019 11:48:07,8962,37796,false
RT @DevinNunes: Congratulations to ?@LeeSmithDC? on his new book “The Plot Against The President” ?@foxandfriends? https://t.co/7iRZeDmuDw,10-29-2019 11:46:09,7356,0,true
"RT @MZHemingway: ""The Plot Against the President: The True Story of How Congressman Devin Nunes Uncovered the Biggest Political Scandal in…,10-29-2019 11:45:03,6483,0,true"
Correct a total scam! https://t.co/klpmeAwm03,10-29-2019 11:44:36,9616,38494,false
RT @Jim_Jordan: Pelosi announces they’ll finally vote to open the impeachment inquiry.Codifying a sham process halfway through doesn’t ma…,10-29-2019 11:43:40,18104,0,true
RT @GOPoversight: Dems plan to cut even more House members out of their ridiculous unfair and biased impeachment process.Only Schiff's…,10-29-2019 11:42:57,6313,0,true
Why are people that I never even heard of testifying about the call. Just READ THE CALL TRANSCRIPT AND THE IMPEACHMENT HOAX IS OVER! Ukrain said NO PRESSURE. https://t.co/VYmW8bYcgS,10-29-2019 11:42:13,13594,50882,false
RT @DanScavino: “Trump just called them out on it and he’s getting practically standing ovations for it in Chicago. He’s standing up for t…,10-29-2019 11:37:11,7359,0,true
RT @KerriKupecDOJ: .@realDonaldTrump: “Nationwide injunctions undermine our entire immigration system. It is not job of judges to impose th…,10-29-2019 11:36:49,4870,0,true
RT @realDonaldTrump: The only crimes in the Impeachment Hoax were committed by Shifty Adam Schiff when he totally made up my phone convers…,10-29-2019 11:36:23,22116,0,true
RT @IngrahamAngle: The Swamp boos Trump while Middle America Cheers #IngrahamAngle ?@FoxNews?https://t.co/r9tZoxRUYa,10-29-2019 11:35:45,5188,0,true
"RT @newtgingrich: The idea that politicians need to be briefed on a military operation while young men &amp;women are risking their lives is ri…,10-29-2019 11:34:31,15626,0,true"
"RT @markknoller: Pres denounces attacks on police officers. “An attack on law enforcement is an attack on all Americans"" says @POTUS. And…,10-29-2019 11:33:50,4345,0,true"
RT @johncardillo: .@realDonaldTrump's speech to IACP is one of the most pro America pro Law Enforcement platforms I've ever heard from a P…,10-29-2019 11:33:14,4662,0,true
“This is a big win for America and also for President Trump.” @nypost,10-29-2019 04:06:05,10580,54485,false
The only crimes in the Impeachment Hoax were committed by Shifty Adam Schiff when he totally made up my phone conversation with the Ukrainian President and read it to Congress together with numerous others on Shifty’s side. Schiff should be Impeached and worse!,10-29-2019 03:58:04,22094,95369,false
“There is no underlying crime in that transcript.” @IngrahamAngle  100% correct and the Whistleblower disappeared after I released the transcript of the call. Where is the Whistleblower? That is why this is now called the Impeachment Hoax! The Do Nothing Dems are Doing Nothing!,10-29-2019 03:50:28,17109,67879,false
"“Americans know by now that the Impeachment inquiry is just another hoax and silent coup to remove the President from office.” J.J. Crovatto  Don’t worry J.J. Schiff is a leaker &amp; corrupt politician who made up what I said on the call in order to hurt the Republican Party &amp; me!,10-29-2019 03:38:48,18109,77157,false"
Can you believe that Shifty Adam Schiff the biggest leaker in D.C. and a corrupt politician is upset that we didn’t inform him before we raided and killed the #1 terrorist in the WORLD!? Wouldn’t be surprised if the Do Nothing Democrats Impeach me over that! DRAIN THE SWAMP!!,10-28-2019 21:22:32,38453,160628,false
RT @GOPLeader: It’s been 34 days since Nancy Pelosi unilaterally declared her impeachment inquiry. Today’s backtracking is an admission t…,10-28-2019 21:02:10,26900,0,true
"RT @Techno_Fog: @SidneyPowell1 @KerriKupecDOJ Lisa Page lied to the DOJ about her edits to the Flynn 302.""Page didn't recall whether she…,10-28-2019 20:50:11,11165,0,true"
RT @scottadamsshow: THE LIST: 8 Ways the Mueller Witchhunt and Lying Schiff’s Sham Impeachment Are Identical Corrupt and Unconstitutional…,10-28-2019 20:47:35,8392,0,true
RT @scottadamsshow: Crooked Impeachment Witness Bill Taylor Led Ukraine Delegation for Group Advised by Hunter Biden. Taylor also initiated…,10-28-2019 20:47:32,7887,0,true
RT @steph93065: Why I am a Trump Supporter...@realDonaldTrump #Trump2016 https://t.co/L4x4udy63J,10-28-2019 20:44:55,66540,0,true
So nice thank you! https://t.co/UjgDeHSK7C,10-28-2019 20:36:10,16609,73468,false
"RT @GOPoversight: • No quid pro quo• No pressure@Jim_Jordan &amp; @RepMarkMeadows agree that it's time for @RepAdamSchiff's #impeachment cha…,10-28-2019 20:20:36,11552,0,true"
We have declassified a picture of the wonderful dog (name not declassified) that did such a GREAT JOB in capturing and killing the Leader of ISIS Abu Bakr al-Baghdadi! https://t.co/PDMx9nZWvw,10-28-2019 20:02:56,130532,567835,false
An AMAZING CHAMPION. Great going Tiger! @TigerWoods https://t.co/GdmcpMG42s,10-28-2019 16:59:00,9444,51303,false
THANK YOU #IACP2019! https://t.co/iUr5OpgT7X,10-28-2019 16:54:09,11944,46262,false
RT @realDonaldTrump: https://t.co/7esnNSoa5D,10-28-2019 16:52:58,36371,0,true
RT @VP: President @realDonaldTrump proved to the world last night that our fight against ISIS is unrelenting. https://t.co/gX1sqRRZHX,10-28-2019 16:51:44,9243,0,true
"The S&amp;P just hit an ALL TIME HIGH. This is a big win for jobs 401-K’s and frankly EVERYONE! Our Country is doing great. Even killed long sought ISIS murderer Al-Baghdadi. We are stronger than ever before with GREAT upward potential. Enjoy!,10-28-2019 13:41:34,31704,143868,false"
Thank you to @MarthaRaddatz and @TerryMoran for a job well done! https://t.co/mcHjqX1K2L,10-27-2019 21:24:55,21661,89809,false
